"OBJECTID","GISPROPNUM","DEPARTMENT,C,25","ACRES","JURISDICTION","NAME","SHAPE_STA","SHAPE_STL","PRM"
5119,"B223F","B-02",0.62600000000,"DPR","Squibb Park",27827.42294310000,667.65139195700,"Tannise Palmer"
5120,"Q212","Q-08",0.87600000000,"DPR/DOE","Queens Valley Playground",42564.37968440000,829.74022796700,"Vacant"
5121,"Q218","Q-01",2.40000000000,"DPR/DOE","Dutch Kills Playground",119289.37382500000,1730.34442357000,"Norman Chan"
5122,"Q455","Q-14",1.28500000000,"DPR","Rockaway Garage",55993.44001770000,1139.51479061000,"Dan Piastuck"
5123,"B223OC","B-01",0.39200000000,"DPR","Rodney Park South",17591.37059020000,630.07101487000,"Shavonne Vyphius"
5124,"B223PD","B-01",0.18900000000,"DPR","Rodney Playground Center",8546.68405151000,397.08235244200,"Shavonne Vyphius"
5125,"B224","B-03",2.28900000000,"DPR","P.O. Reinaldo Salgado Playground",99713.79815670000,1508.68483486000,"C. Ronald Taylor"
5126,"B225","B-03",3.38000000000,"DPR","St. Andrew's Playground",151983.56965600000,1571.80212652000,"C. Ronald Taylor"
5127,"X237","X-04",9.48800000000,"DPR/EDC","Yankee Stadium Garages/Lots",493513.81810000000,7638.81147809000,"Eduardo Hernandez"
5128,"M082","M-03",3.36100000000,"DPR","Seward Park",146439.34529100000,1580.78013078000,"Terese Flores"
5129,"B230","B-06",1.04100000000,"DPR","Nicholas Naquan Heyward Jr. Park",45368.27958680000,917.40670790200,"Macceau Medozile"
5130,"B234","B-17",1.19000000000,"DPR","Tilden Playground",50751.88505550000,909.65369486500,"Martin Geoffrey"
5131,"B235","B-15",1.89400000000,"DPR","Herman Dolgon Playground",82863.31422420000,1231.84860080000,"James Cruickshank"
5132,"B239","B-15",2.08700000000,"DPR/DOE","Sheepshead Playground",90910.15406800000,1457.70500517000,"James Cruickshank"
5133,"B244","B-15",3.48500000000,"DPR","McDonald Playground",151493.27743500000,1904.28910775000,"James Cruickshank"
5134,"B250","B-17",3.02300000000,"DPR","Nostrand Playground",133374.23606900000,1719.02612041000,"Martin Geoffrey"
5135,"B252","B-13",2.38700000000,"DPR","West Playground",104549.61514300000,1606.41706347000,"James Cruickshank"
5136,"B254","B-09",5.88800000000,"DPR/DOE","Wingate Park",247861.73733500000,2467.06812765000,"C. Ronald Taylor"
5137,"B255M","B-07",0.20500000000,"DPR","Park",9082.19493103000,414.52419309900,"Macceau Medozile"
5138,"B260","B-16",1.00000000000,"DPR","Howard Playground",43696.14332580000,1019.89755465000,"Emilio Llopiz"
5139,"B262","B-03",1.31500000000,"DPR/DOE","Potomac Playground",57575.42346190000,975.18453068300,"C. Ronald Taylor"
5140,"B263","B-03",1.97000000000,"DPR/DOE","Sumner Playground",83879.40504460000,1508.44799050000,"C. Ronald Taylor"
5141,"B264","B-01",1.23000000000,"DPR/DOE","Roebling Playground",53602.31777950000,1262.20137830000,"Shavonne Vyphius"
5142,"B265","B-07",0.46000000000,"DPR","Rainbow Playground",20049.14691160000,600.18256470600,"Macceau Medozile"
5143,"B266","B-03",1.68700000000,"DPR/DOE","Star Spangled Playground",73515.04556270000,1247.36716644000,"C. Ronald Taylor"
5144,"B267","B-09",1.25200000000,"DPR/DOE","Parkside Playground",54555.81243900000,1295.64491836000,"C. Ronald Taylor"
5145,"B270","B-16",3.01700000000,"DPR","Brownsville Playground",133592.18531800000,1964.02717098000,"Emilio Llopiz"
5146,"B271","B-17",2.30000000000,"DPR","Railroad Playground",100923.52407800000,1402.19954980000,"Martin Geoffrey"
5147,"B274","B-18",1.21000000000,"DPR/DOE","Bayview Playground",60699.42019650000,1257.78646432000,"Martin Geoffrey"
5148,"B275","B-13",3.40300000000,"DPR/DOE","Grady Playground",147061.33885200000,1674.14903304000,"James Cruickshank"
5149,"B277","B-11",0.93400000000,"DPR/DOE","Benson Playground",40687.52236940000,893.62930136000,"Elizabeth Walsack"
5150,"B279","B-18",1.72100000000,"DPR/DOE","Wilson Playground",73715.43936160000,1437.87968448000,"Martin Geoffrey"
5151,"X272","X-01",0.97200000000,"DPR","Ranaqua Park",42383.24978640000,1098.48419889000,"Eduardo Hernandez"
5152,"X045","X-01",35.31100000000,"DPR","St. Mary's Park",1533778.83177000000,5261.24240759000,"Eduardo Hernandez"
5153,"B282","B-10",1.23000000000,"DPR/DOE","Patrick O'Rourke Park",53593.64144900000,1073.04089289000,"Elizabeth Walsack"
5154,"B284","B-09",1.32600000000,"DPR/DOE","Marc And Jason's Playground",57797.90975950000,1236.18156288000,"C. Ronald Taylor"
5155,"B285","B-17",2.42700000000,"DPR","Harry Maze Playground",103405.68072500000,1455.16745328000,"Martin Geoffrey"
5156,"B288","B-07",0.68900000000,"DPR/DOE","Slope Park",31423.84877010000,715.35267511700,"Macceau Medozile"
5157,"B291","B-18",2.29500000000,"DPR","Power Playground",101837.50473000000,1403.30965928000,"Martin Geoffrey"
5158,"B292","B-02",0.91800000000,"DPR","Pratt Playground",40000.01014710000,800.00041127300,"Tannise Palmer"
5159,"B293","B-02",1.33600000000,"DPR","Classon Playground",59732.30062870000,1059.84586789000,"Tannise Palmer"
5160,"B295","B-02",1.03300000000,"DPR/DOE","Oxport Playground",45100.02655030000,1025.15916478000,"Tannise Palmer"
5161,"B296","B-13",1.76000000000,"DPR","Luna Park",74498.28704830000,1445.25051091000,"James Cruickshank"
5162,"B300","B-02",0.70300000000,"DPR/DOE","Oracle Playground",30486.51011660000,712.94923057100,"Tannise Palmer"
5163,"B301","B-02",1.25900000000,"DPR/DOE","Greene Playground",59876.62858580000,1091.87105547000,"Tannise Palmer"
5164,"B304","B-17",0.79000000000,"DPR/DOE","Kennedy King Playground",34157.35395810000,741.53059688000,"Martin Geoffrey"
5165,"B306","B-15",0.86800000000,"DPR/DOE","Playground 286",38275.81504820000,1104.14529929000,"James Cruickshank"
5166,"B307","B-04",0.92600000000,"DPR/DOE","Tiger Playground",49097.92323300000,889.11341267700,"Emilio Llopiz"
5167,"B308","B-15",0.44400000000,"DPR/DOE","Yak Playground",19347.84445190000,1122.27270835000,"James Cruickshank"
5168,"B309","B-05",1.00000000000,"DPR/NYCHA","Pink Playground",43438.91589360000,836.06724433900,"Emilio Llopiz"
5169,"B312","B-05",0.53600000000,"DPR/DOE","Woodruff Playground",23387.51736450000,807.04753205300,"Emilio Llopiz"
5170,"B313","B-03",0.89000000000,"DPR/DOE","El Shabazz Playground",39985.94514470000,1097.97252470000,"C. Ronald Taylor"
5171,"B541","B-05",0.95900000000,"DPR","Park",41790.57586670000,824.33985223400,"Emilio Llopiz"
5172,"Q403","Q-14",1.05100000000,"DPR/DOE","Beach Channel Playground",45421.67002870000,983.78307131300,"Dan Piastuck"
5173,"X317","X-03",0.17400000000,"DPR","Rainbow Garden",7566.48934937000,351.77320170500,"Christopher Acosta"
5174,"B316","B-14",0.82600000000,"DPR","Di Gilio Playground",37085.29690550000,897.28080806000,"Stephanie Thayer"
5175,"B320","B-06",0.95500000000,"DPR/DOE","Park Slope Playground",45163.24932860000,964.69912963500,"Macceau Medozile"
5176,"B321","B-02",0.91700000000,"DPR/DOE","Edmonds Playground",40069.81620790000,885.14382227500,"Tannise Palmer"
5177,"X180","X-07",0.32600000000,"DPR","Whalen Park",14153.43341060000,535.75195366400,"Tony Rosa"
5178,"B322","B-03",1.41600000000,"DPR/DOE","Pulaski Playground",61430.66291810000,1020.77669763000,"C. Ronald Taylor"
5179,"B323","B-03",1.19500000000,"DPR/DOE","Hattie Carthan Playground",52068.99104310000,927.98010927900,"C. Ronald Taylor"
5180,"B324","B-18",2.98400000000,"DPR","Jacob Joffe Fields",128158.35716200000,1688.34466575000,"Martin Geoffrey"
5181,"B325","B-16",1.03500000000,"DPR/DOE","Fish Playground",43868.20423890000,1204.09093107000,"Emilio Llopiz"
5182,"B330","B-18",2.65600000000,"DPR/DOE","Hickman Playground",118370.32527200000,1902.35144084000,"Martin Geoffrey"
5183,"B332","B-04",0.87000000000,"DPR/DOE","Evergreen Playground",38040.49609380000,805.88810970000,"Emilio Llopiz"
5184,"B334","B-04",1.06100000000,"DPR/DOE","Fermi Playground",45864.63555910000,1216.24769301000,"Emilio Llopiz"
5185,"B337","B-13",2.28200000000,"DPR/DOE","Century Playground",99432.81614690000,1796.51710108000,"James Cruickshank"
5186,"B340","B-04",0.91500000000,"DPR/DOE","Garden Playground",39874.42697140000,945.17859752500,"Emilio Llopiz"
5187,"B342","B-18",1.61600000000,"DPR/DOE","100% Playground",69791.42115780000,1099.83347877000,"Martin Geoffrey"
5188,"B345","B-05",0.80000000000,"DPR/DOE","Ethan Allen Playground",32478.02314760000,810.25783715300,"Emilio Llopiz"
5189,"Q450","Q-04",1.72200000000,"DPR","Corona Golf Playground",74978.00865170000,1150.82474126000,"Eric Goetz"
5190,"B471","B-05",0.49400000000,"DPR","Green Gems",20974.87341310000,855.87841192000,"Emilio Llopiz"
5191,"B346","B-01",1.06000000000,"DPR/DOE","Ericsson Playground",46214.69239810000,1208.29142444000,"Shavonne Vyphius"
5192,"B347","B-03",0.96400000000,"DPR/DOE","Carver Playground",42182.00367740000,821.74196044400,"C. Ronald Taylor"
5193,"B348","B-03",0.90700000000,"DPR/DOE","Willoughby Playground",41334.17533870000,953.43120795800,"C. Ronald Taylor"
5194,"B350","B-08",1.19400000000,"DPR/DOE","Stroud Playground",51575.25436400000,1222.82731647000,"C. Ronald Taylor"
5195,"B351","B-03",2.39100000000,"DPR","Kosciuszko Pool",103969.64573700000,1549.35012823000,"C. Ronald Taylor"
5196,"B352","B-18",1.00300000000,"DPR","Curtis Playground",42751.11703490000,829.16275571600,"Martin Geoffrey"
5197,"B353","B-18",0.92700000000,"DPR/DOE","Bergen Beach Playground",40437.89964290000,830.34739844000,"Martin Geoffrey"
5198,"B356","B-02",0.15500000000,"DPR","North Pacific Playground",6934.66229248000,335.24703188700,"Tannise Palmer"
5199,"B358","B-01",1.10000000000,"DPR/DOE","De Hostos Playground",41095.49865720000,810.88111691600,"Shavonne Vyphius"
5200,"B359","B-03",1.21100000000,"DPR/DOE","Eleanor Roosevelt Playground",50334.36834720000,1048.74793302000,"C. Ronald Taylor"
5201,"B360","B-18",1.33300000000,"DPR/DOE","Remsen Playground",44337.40095520000,936.38875971500,"Martin Geoffrey"
5202,"B362","B-16",1.00000000000,"DPR/DOE","Chester Playground",50175.12594600000,1064.65093137000,"Emilio Llopiz"
5203,"B363","B-16",0.91800000000,"DPR/DOE","Houston Playground",40805.75022890000,808.03144262400,"Emilio Llopiz"
5204,"B364","B-08",1.43800000000,"DPR/DOE","Woods Playground",62659.88169860000,1070.14009097000,"C. Ronald Taylor"
5205,"B372","B-12",6.70000000000,"DPR","Friends Field",279100.76440400000,2405.49308134000,"Elizabeth Walsack"
5206,"B377","B-16",2.30000000000,"DPR","Floyd Patterson Ballfields",102488.69151300000,1413.49087890000,"Emilio Llopiz"
5207,"B378","B-02",1.16100000000,"DPR","University Place",48963.99674990000,1406.27985040000,"Tannise Palmer"
5208,"B380","B-05",2.93900000000,"DPR","Robert E. Venable Park",128561.97126800000,1792.27510651000,"Emilio Llopiz"
5209,"B381","B-04",1.82000000000,"DPR","Thomas Boyland Park",80174.49284360000,1789.68552785000,"Emilio Llopiz"
5210,"B382A","B-01",1.93000000000,"DPR","Roberto Clemente Ballfield",84104.19090270000,1200.09172448000,"Shavonne Vyphius"
5211,"B386","B-01",0.46000000000,"DPR","Ten Eyck Plaza",20382.61111450000,609.12694156300,"Shavonne Vyphius"
5212,"B388","B-02",0.07000000000,"DPR","Gateway Triangle",3424.21722412000,286.47938736900,"Tannise Palmer"
5213,"B389","B-14",0.23000000000,"DPR","Umma Park",9429.00598145000,746.73571955600,"Stephanie Thayer"
5214,"B390","B-06",0.46700000000,"DPR","Mother Cabrini Park",20752.12281800000,653.24977491100,"Macceau Medozile"
5215,"B391","B-14",0.12500000000,"DPR","Lt. Federico Narvaez Tot Lot",5619.84625244000,310.37268897900,"Stephanie Thayer"
5216,"B395","B-04",2.74100000000,"DPR","Green Central Knoll",119431.08317600000,1793.78752551000,"Emilio Llopiz"
5217,"B396","B-16",1.64800000000,"DPR","Nehemiah Park",72631.05947880000,1621.40600355000,"Emilio Llopiz"
5218,"B397","B-16",0.91800000000,"DPR","Carter G. Woodson Children's Park",40995.20014950000,1008.00708947000,"Emilio Llopiz"
5219,"B399","B-06",0.20300000000,"DPR","Gardens Of Union",8776.23390198000,566.41071944700,"Macceau Medozile"
5220,"B402","B-05",0.59100000000,"DPR","George Walker Jr. Park",26440.37040710000,672.71570613600,"Emilio Llopiz"
5221,"B405","B-01",0.50000000000,"DPR","Epiphany Playground",22455.79971310000,704.29880567600,"Shavonne Vyphius"
5222,"B408","B-06",0.07300000000,"DPR","Human Compass Garden",3541.98440552000,270.47035621800,"Macceau Medozile"
5223,"B409","B-06",0.10300000000,"DPR","The Amazing Garden",5010.59864807000,285.94651627300,"Macceau Medozile"
5224,"B410","B-06",0.22500000000,"DPR","The Backyard",8712.15698242000,422.22074540700,"Macceau Medozile"
5225,"B411","B-06",0.10300000000,"DPR","Summit Street Community Garden",4833.69613647000,309.44424208500,"Macceau Medozile"
5226,"B413","B-16",0.32000000000,"DPR","Hull Street Garden",14073.45767210000,479.88000077400,"Emilio Llopiz"
5227,"B415","B-05",0.03700000000,"DPR","Georgia Ave Garden",1834.63865662000,210.80940472300,"Emilio Llopiz"
5228,"B416","B-05",0.17200000000,"DPR","TLC Sculpture Park Garden",7682.67698669000,353.65521939000,"Emilio Llopiz"
5229,"B417","B-05",0.30000000000,"DPR","P.S. 4 Paradise Garden",13734.98008730000,514.33646310800,"Emilio Llopiz"
5230,"B420","B-03",0.20600000000,"DPR","Umoja Garden",9016.62661743000,506.56266182700,"C. Ronald Taylor"
5231,"B421","B-02",0.14000000000,"DPR","Brooklyn Bears Carlton Ave Garden",6164.96345520000,332.78955789600,"Tannise Palmer"
5232,"B423","B-01",0.17200000000,"DPR","Project Roots",7567.10363770000,352.45634302600,"Shavonne Vyphius"
5233,"B424","B-01",0.23000000000,"DPR","Earth Spirit Garden",10422.17301940000,408.58979835400,"Shavonne Vyphius"
5234,"B427","B-01",0.11500000000,"DPR","Sunshine Community Garden",4921.12377930000,300.07571017700,"Shavonne Vyphius"
5235,"B428","B-04",0.34800000000,"DPR","Goodwin Gardens",15932.00700380000,610.66975054000,"Emilio Llopiz"
5236,"B429","B-04",1.36300000000,"DPR","Hope Ballfield",59395.82032780000,994.26322663700,"Emilio Llopiz"
5237,"B430","B-03",0.16100000000,"DPR","Lewis Playground",7253.25587463000,347.20446275400,"C. Ronald Taylor"
5238,"B433","B-18",0.73400000000,"DPR","Hendrick I. Lott House",32744.25007630000,728.77172595600,"Martin Geoffrey"
5239,"B434","B-15",1.64900000000,"DPR","Old Gravesend Cemetery",72389.74351500000,1486.15454082000,"James Cruickshank"
5240,"B436","B-16",0.04500000000,"DPR","Gethsemane Garden",1999.99371338000,239.99991194500,"Emilio Llopiz"
5241,"B438","B-16",0.11500000000,"DPR","700 Decatur St Block Association",5020.59249878000,286.97831686600,"Emilio Llopiz"
5242,"B439","B-03",0.06400000000,"DPR","All People's Church of the Apostolic Faith Community Garden",3160.41645813000,248.82646805200,"C. Ronald Taylor"
5243,"B440","B-16",0.39100000000,"DPR","Amboy Neighborhood Center",17554.00926210000,646.69282753800,"Emilio Llopiz"
5244,"B441","B-03",0.05000000000,"DPR","American Heart",2284.82241821000,250.94822772100,"C. Ronald Taylor"
5245,"B442","B-05",0.05600000000,"DPR","P.S. 149 Artsy Bloom Community Garden",2462.47914124000,256.90587378900,"Emilio Llopiz"
5246,"B443","B-05",0.06800000000,"DPR","Atkins Gardeners",2883.38764954000,260.41385872400,"Emilio Llopiz"
5247,"B444","B-01",0.13700000000,"DPR","Berry Street Garden",5946.01564026000,368.99240135700,"Shavonne Vyphius"
5248,"B445","B-01",0.11400000000,"DPR","Ten Eyck Houses Garden",4997.15979004000,301.44814071600,"Shavonne Vyphius"
5249,"B447","B-05",0.20600000000,"DPR","Causa Festival Garden",9010.15473938000,430.87593874500,"Emilio Llopiz"
5250,"B449","B-05",0.32100000000,"DPR","New Vision Garden",15138.05245970000,618.06843897900,"Emilio Llopiz"
5251,"B450","B-05",0.12900000000,"DPR","Clara's Garden",6206.23669434000,315.12060202800,"Emilio Llopiz"
5252,"B451","B-03",0.16500000000,"DPR","Clifton Pl Memorial Park and Garden",7569.50999451000,348.66369290700,"C. Ronald Taylor"
5253,"B453","B-05",0.09100000000,"DPR","Concerned Residents of Montauk Avenue",4154.68066406000,287.73884302700,"Emilio Llopiz"
5254,"B454","B-04",0.16000000000,"DPR","Cooper St Block Buster Association",7178.70349121000,348.05101183300,"Emilio Llopiz"
5255,"B456","B-08",0.14900000000,"DPR","Walt L Shemal Garden",6529.50541687000,330.91377610100,"C. Ronald Taylor"
5256,"B458","B-05",0.16100000000,"DPR","East End Community Garden",7457.84333801000,458.98210154200,"Emilio Llopiz"
5257,"B460","B-05",0.09700000000,"DPR","Elton St Block Association",4283.79309082000,275.19690169400,"Emilio Llopiz"
5258,"B463","B-16",0.23000000000,"DPR","Fantasy Garden",9923.52513123000,398.47878936500,"Emilio Llopiz"
5259,"B464","B-16",0.15400000000,"DPR","Farmers Garden",6402.23892212000,552.08050167200,"Emilio Llopiz"
5260,"B465","B-03",0.13000000000,"DPR","First Quincy St Block Association",5544.71356201000,313.45879122000,"C. Ronald Taylor"
5261,"B467","B-05",0.10700000000,"DPR","Floral Vineyard",4925.92474365000,282.27680620200,"Emilio Llopiz"
5262,"B468","B-05",0.03200000000,"DPR","Glenmore Hendrix Block Association",1492.70417786000,168.60037570100,"Emilio Llopiz"
5263,"B469","B-05",0.11400000000,"DPR","Good Shepherds Garden",5225.42306519000,306.35880721400,"Emilio Llopiz"
5264,"B472","B-03",0.04600000000,"DPR","Greene Av United Neighbors Association Inc",2230.24522400000,248.41094508900,"C. Ronald Taylor"
5265,"B473","B-03",0.08100000000,"DPR","Hancock T and T",3483.78111267000,274.34596944200,"C. Ronald Taylor"
5266,"B475","B-05",0.24800000000,"DPR","Herbal Garden",10806.75311280000,415.83483958300,"Emilio Llopiz"
5267,"B476","B-16",0.14500000000,"DPR","Sh'ma Yisrael",6232.46395874000,328.71333049300,"Emilio Llopiz"
5268,"B477","B-05",0.03600000000,"DPR","Jerome Gardens",1723.26660156000,202.70699067800,"Emilio Llopiz"
5269,"B478","B-05",0.05700000000,"DPR","Jerry and The Senior Gents",2593.54515076000,257.48266528200,"Emilio Llopiz"
5270,"B479","B-03",0.06800000000,"DPR","Lefferts Pl Block Association",2933.82458496000,289.16741664600,"C. Ronald Taylor"
5271,"B480","B-09",0.06500000000,"DPR","Lincoln Rd Block Association",2744.83135986000,268.39429860400,"C. Ronald Taylor"
5272,"B481","B-04",0.16500000000,"DPR","Madison Square Garden Association",6949.62318420000,339.01853301400,"Emilio Llopiz"
5273,"B482","B-03",0.08000000000,"DPR","Madison Street Block Association",3512.32862854000,273.40140695400,"C. Ronald Taylor"
5274,"B483","B-05",0.28000000000,"DPR","Manley's Pl",12462.37983700000,725.92267033200,"Emilio Llopiz"
5275,"B484","B-05",0.11900000000,"DPR","Gregory's Garden",5216.24308777000,305.52461103500,"Emilio Llopiz"
5276,"B485","B-05",0.06100000000,"DPR","P.S. 53",2691.47586060000,251.77945679000,"Emilio Llopiz"
5277,"B488","B-03",0.10400000000,"DPR","Red Gate Garden",4532.70359802000,292.06431763300,"C. Ronald Taylor"
5278,"B489","B-01",0.12300000000,"DPR","Red Shed Garden",6187.48489380000,361.91126058100,"Shavonne Vyphius"
5279,"B491","B-05",0.17200000000,"DPR","Shield Of Faith",7439.72631836000,348.93292137800,"Emilio Llopiz"
5280,"B492","B-05",0.18300000000,"DPR","St. John Cantius Parish",8003.89964294000,359.81459322300,"Emilio Llopiz"
5281,"B493","B-05",0.08100000000,"DPR","Upon This Rock Comm Garden",3831.90747070000,268.71787024500,"Emilio Llopiz"
5282,"B494","B-03",0.15200000000,"DPR","Vernon Tandt Block Association",6723.65551758000,335.68195989500,"C. Ronald Taylor"
5283,"B496","B-05",0.04600000000,"DPR","Victory Garden",1958.75271606000,235.87512841100,"Emilio Llopiz"
5284,"B499","B-03",0.05700000000,"DPR","Madison Community Greenthumb",2513.32914734000,251.06643517800,"C. Ronald Taylor"
5285,"B500","B-03",0.03900000000,"DPR","Patrick Van Doren Pocket Park",1794.13423157000,207.66648701400,"C. Ronald Taylor"
5286,"B501","B-16",0.21100000000,"DPR","St. Mark's Block Association",9207.45278931000,383.86147618800,"Emilio Llopiz"
5287,"B503","B-03",0.03300000000,"DPR","Stars Of Hope",1621.27383423000,215.52745551600,"C. Ronald Taylor"
5288,"B504","B-18",0.19100000000,"DPR","Ponderosa Garden",8360.41156006000,367.27671964800,"Martin Geoffrey"
5289,"B505","B-16",0.11600000000,"DPR","Sterling Community Group",5352.18171692000,309.26478567700,"Emilio Llopiz"
5290,"B507","B-03",0.18900000000,"DPR","A Better Community Garden",9184.42274475000,577.28797566400,"C. Ronald Taylor"
5291,"B508","B-03",0.16500000000,"DPR","Vernon New Harvest",7139.90162659000,343.46507978500,"C. Ronald Taylor"
5292,"B514","B-05",0.27500000000,"DPR","Nehemiah Ten Garden",12044.91847230000,521.49781008700,"Emilio Llopiz"
5293,"B517","B-16",0.47500000000,"DPR","Saratoga Square Urban Renewal Area, Site 164",20707.98344420000,966.17302919700,"Emilio Llopiz"
5294,"B518","B-03",0.05800000000,"DPR","Victory Garden's Group",2550.44769287000,254.03729639600,"C. Ronald Taylor"
5295,"B519","B-03",0.04300000000,"DPR","Spencer St Block Association",1832.80772400000,242.49577547200,"C. Ronald Taylor"
5296,"B520","B-04",0.11000000000,"DPR","Concerned Citizens of Grove Street",4900.68193054000,315.62048412300,"Emilio Llopiz"
5297,"B521","B-05",0.18800000000,"DPR","Mw United Orient Grand Lodge",8280.68415833000,502.81780087400,"Emilio Llopiz"
5298,"B524","B-08",0.20700000000,"DPR","Prospect Heights Community Farm",9199.89328003000,404.66410673400,"C. Ronald Taylor"
5299,"B526","B-05",0.09000000000,"DPR","Community Group of 349 Elton Street",3960.24942017000,279.16682639300,"Emilio Llopiz"
5300,"B527","B-05",0.54600000000,"DPR","United Community Centers - E New York Farms Project",24329.68693540000,632.92165709400,"Emilio Llopiz"
5301,"B528","B-16",0.21900000000,"DPR","Howard Av Block Association",8871.23777771000,405.71529289700,"Emilio Llopiz"
5302,"B530","B-03",0.08300000000,"DPR","Garden",3664.90567017000,287.97754722200,"C. Ronald Taylor"
5303,"B531","B-03",0.06200000000,"DPR","Garden",2773.53469849000,224.60352140400,"C. Ronald Taylor"
5304,"B532","B-03",0.02800000000,"DPR","Garden",1357.06567383000,193.85921275800,"C. Ronald Taylor"
5305,"B533","B-16",0.24900000000,"DPR","Garden",10885.95724490000,417.72317456100,"Emilio Llopiz"
5306,"B535","B-05",0.09200000000,"DPR","400 Montauk Av Block Assn",4162.54309082000,287.90397359100,"Emilio Llopiz"
5307,"B506","B-05",0.09100000000,"DPR","Prophecy Garden",3948.26458740000,277.41600992300,"Emilio Llopiz"
5308,"B223JC","B-02",1.93400000000,"DPR","Bridge Park 3",66435.54013060000,1799.19121185000,"Tannise Palmer"
5309,"X248","X-02",0.12000000000,"DPR","Barretto Park",5214.87165833000,307.10200043000,"Christopher Acosta"
5310,"Q430","Q-13",1.02500000000,"DPR/DOE","Sunrise Playground",44656.60276790000,835.60505644700,"Joe Block"
5311,"X260","X-02",3.35100000000,"DPR","Julio Carballo Fields",146226.43103000000,1720.65868225000,"Christopher Acosta"
5312,"Q387A","Q-11",2.69000000000,"DPR","Bayside Fields",113279.32199100000,1430.75228672000,"Joe Block"
5313,"Q134","Q-13",3.40000000000,"DPR","Breininger Park",162540.21020500000,1774.82222788000,"Joe Block"
5314,"Q120","Q-12",0.58100000000,"DPR","Harvard Playground",25552.69689940000,704.68825867800,"Joseph Mauro"
5315,"Q334","Q-07",1.43900000000,"DPR/DOE","Playground Twenty One",62704.79861450000,1055.18239637000,"Mark Edwards"
5316,"Q387B","Q-07",6.05000000000,"DPR","Clearview Park",242892.07977300000,2493.23541683000,"Mark Edwards"
5317,"Q326","Q-07",0.55100000000,"DPR","Bland Playground",23816.13140870000,671.08960991200,"Mark Edwards"
5318,"Q024","Q-07",237.14700000000,"DPR","Kissena Park",10330133.92470000000,18078.44153160000,"Mark Edwards"
5319,"Q310","Q-13",2.94800000000,"DPR","Glen Oaks Oval",126924.60565200000,1300.00382153000,"Joe Block"
5320,"Q021B","Q-08",0.35600000000,"DPR","McLaughlin Playground",13677.64344790000,444.54708135800,"Vacant"
5321,"Q011","Q-07",1.14000000000,"DPR","Poppenhusen Playground",50667.28738400000,906.95749893400,"Mark Edwards"
5322,"Q006","Q-07",11.78800000000,"DPR","Bowne Park",513043.74615500000,3017.44259126000,"Mark Edwards"
5323,"Q221","Q-08",3.75700000000,"DPR/DOE","Farm Playground",168319.08174100000,1784.66459442000,"Vacant"
5324,"Q352","Q-13",1.16000000000,"DPR/DOE","Hillside Park",48920.15890500000,1110.88936997000,"Joe Block"
5325,"Q364","Q-11",2.55200000000,"DPR/DOE","Marie Curie Park",111187.68560800000,1582.59592572000,"Joe Block"
5326,"Q369","Q-11",3.67300000000,"DPR/DOE","Louis Pasteur Park",137137.42581200000,1515.38653912000,"Joe Block"
5327,"Q411","Q-11",104.60000000000,"DPR","Douglaston Park Golf Course",4550623.36618000000,9427.10385992000,"Joe Block"
5328,"Q293","Q-11",1.96400000000,"DPR/DOE","Saul Weprin Playground",66236.67172240000,1066.10815892000,"Joe Block"
5329,"Q338","Q-11",0.75900000000,"DPR","Admiral Park",33094.78002930000,850.42923263200,"Joe Block"
5330,"Q021","Q-08",358.00000000000,"DPR","Cunningham Park",16400986.35690000000,48187.94680810000,"Vacant"
5331,"Q317","Q-11",1.48000000000,"DPR/DOE","Tall Oak Playground",64486.40872190000,1080.20972604000,"Joe Block"
5332,"Q318","Q-13",1.35000000000,"DPR/DOE","Playground Eighty LXXX",59872.64247130000,1050.56288783000,"Joe Block"
5333,"Q319","Q-06",1.01300000000,"DPR/DOE","Annadale Playground",43846.62336730000,838.32177846100,"Minerva Del Real"
5334,"Q322","Q-13",0.80900000000,"DPR/DOE","Bellaire Playground",35256.70251460000,773.81374785800,"Joe Block"
5335,"Q502","Q-03",0.57400000000,"DPR/DCAS","Rory Staunton Field",25028.58357240000,652.97390394000,"Eric Goetz"
5336,"M241","M-03",0.85100000000,"DPR/DOE","Nathan Straus Playground",38521.87283330000,1241.82535801000,"Terese Flores"
5337,"B335","B-18",1.41600000000,"DPR/DOE","Bildersee Playground",62529.41413880000,1397.48873963000,"Martin Geoffrey"
5338,"M208D","M-11",5.75600000000,"DPR","Harlem River Park",256413.99792500000,2751.31689498000,"Kieishsha Garnes"
5339,"Q086","Q-07",7.67100000000,"DPR","Flushing Fields",334155.99137900000,3208.99544712000,"Mark Edwards"
5340,"R105","R-01",1.30700000000,"DPR/DOE","Prall Playground",56945.56503300000,1102.63520509000,"Tony Arcamone"
5341,"X256","X-11",1.26000000000,"DPR","Pelham Bay Little League",47677.25866700000,865.43815522500,"Rakeem Taylor"
5342,"R129","R-02",161.24200000000,"DPR","Blood Root Valley",7024308.12082000000,29463.47350900000,"Bonnie Williams"
5343,"Q320","Q-08",2.24300000000,"DPR/DOE","Vleigh Playground",97715.24380490000,1441.35075192000,"Vacant"
5344,"Q321","Q-01",1.03300000000,"DPR/DOE","Van Alst Playground",44997.65107730000,1030.21926038000,"Norman Chan"
5345,"Q327","Q-13",2.05900000000,"DPR/DOE","Castlewood Playground",89691.27043150000,1682.51268504000,"Joe Block"
